order_id,customer_id,order_date,status,region_code
107,,2025-08-06 07:00:00,CANCELLED,EAST
108,132.0,2025-05-15 23:00:00,CANCELLED,WEST
109,87.0,2024-12-26 05:00:00,SHIPPED,WEST
110,95.0,2025-07-09 20:00:00,PLACED,NORTH
111,430.0,2024-03-17 21:00:00,PLACED,NORTH
112,212.0,2024-05-20 20:00:00,SHIPPED,NORTH
113,363.0,2024-06-03 00:00:00,SHIPPED,WEST
114,192.0,20-09-2024,RETURNED,WEST
115,338.0,2025-05-14 00:00:00,PLACED,WEST
116,7.0,2024-01-18 16:00:00,DELIVERED,EAST
117,9.0,2025-05-29 22:00:00,CANCELLED,SOUTH
118,55.0,2024-04-08 16:00:00,SHIPPED,SOUTH
119,99.0,2025-09-26 16:00:00,DELIVERED,EAST
120,137.0,2025-02-10 02:00:00,DELIVERED,WEST
121,236.0,2025-08-01 07:00:00,SHIPPED,EAST
122,351.0,2024-03-23 20:00:00,PLACED,NORTH
123,,2025-01-23 12:00:00,RETURNED,WEST
124,29.0,2025-10-14 00:00:00,SHIPPED,NORTH
125,,2025-03-20 20:00:00,DELIVERED,NORTH
126,459.0,2025-06-24 01:00:00,SHIPPED,SOUTH
127,462.0,2025-08-03 15:00:00,DELIVERED,NORTH
128,474.0,2024-03-17 21:00:00,DELIVERED,NORTH
129,92.0,2024-11-18 00:00:00,SHIPPED,SOUTH
130,386.0,2025-02-11 02:00:00,DELIVERED,SOUTH
131,289.0,2024-09-03 18:00:00,CANCELLED,EAST
132,197.0,2024-05-23 22:00:00,PLACED,EAST
133,28.0,2024-04-10 13:00:00,SHIPPED,NORTH
134,,2025-09-11 19:00:00,RETURNED,WEST
135,497.0,2024-11-30 00:00:00,DELIVERED,WEST
136,252.0,2024-08-21 11:00:00,RETURNED,WEST
137,222.0,2024-07-09 21:00:00,RETURNED,WEST
138,44.0,2025-09-25 09:00:00,SHIPPED,NORTH
139,43.0,2024-10-01 04:00:00,CANCELLED,SOUTH
140,379.0,2025-02-02 10:00:00,DELIVERED,NORTH
141,47.0,2024-01-06 09:00:00,CANCELLED,EAST
142,390.0,2024-10-03 03:00:00,SHIPPED,NORTH
143,96.0,2025-03-17 14:00:00,RETURNED,WEST
144,53.0,2024-01-27 02:00:00,DELIVERED,NORTH
145,306.0,2025-09-04 10:00:00,CANCELLED,NORTH
146,150.0,2025-02-27 12:00:00,PLACED,SOUTH
147,293.0,2025-06-17 05:00:00,CANCELLED,SOUTH
148,72.0,2024-10-02 09:00:00,DELIVERED,WEST
149,75.0,2024-03-05 05:00:00,CANCELLED,EAST
150,216.0,2024-11-02 15:00:00,PLACED,EAST
151,129.0,2024-09-09 23:00:00,CANCELLED,SOUTH
152,235.0,2024-04-19 04:00:00,DELIVERED,NORTH
153,486.0,2025-02-09 10:00:00,RETURNED,WEST
154,412.0,2024-12-03 14:00:00,DELIVERED,WEST
155,418.0,2025-10-28 19:00:00,SHIPPED,EAST
156,165.0,2025-09-09 22:00:00,SHIPPED,WEST
157,161.0,2024-06-30 12:00:00,DELIVERED,EAST
158,377.0,2025-10-10 15:00:00,RETURNED,SOUTH
159,167.0,2025-01-20 08:00:00,CANCELLED,EAST
160,59.0,2025-07-31 06:00:00,RETURNED,SOUTH
161,350.0,2025-07-17 00:00:00,CANCELLED,SOUTH
162,225.0,2024-10-25 22:00:00,PLACED,WEST
163,345.0,2025-05-26 04:00:00,DELIVERED,SOUTH
164,130.0,2025-11-05 04:00:00,CANCELLED,WEST
165,38.0,2025-04-04 19:00:00,CANCELLED,WEST
166,274.0,2025-06-02 22:00:00,CANCELLED,NORTH
167,405.0,2025-01-03 22:00:00,RETURNED,NORTH
168,56.0,2024-09-11 21:00:00,DELIVERED,SOUTH
169,332.0,2025-09-19 01:00:00,RETURNED,WEST
170,496.0,2024-12-05 13:00:00,PLACED,NORTH
171,51.0,2024-09-21 07:00:00,RETURNED,SOUTH
172,229.0,2025-01-18 12:00:00,CANCELLED,SOUTH
173,177.0,2024-01-26 15:00:00,PLACED,EAST
174,213.0,2024-03-28 03:00:00,SHIPPED,EAST
175,160.0,2024-12-17 14:00:00,SHIPPED,WEST
176,179.0,2025-05-02 03:00:00,CANCELLED,WEST
177,164.0,2024-03-09 09:00:00,PLACED,NORTH
178,12.0,2024-12-17 20:00:00,PLACED,SOUTH
179,477.0,2024-09-06 16:00:00,SHIPPED,SOUTH
180,170.0,2025-07-27 13:00:00,CANCELLED,SOUTH
181,409.0,2025-02-18 20:00:00,SHIPPED,SOUTH
182,328.0,2025-11-04 13:00:00,CANCELLED,NORTH
183,378.0,2025-09-20 06:00:00,CANCELLED,WEST
184,200.0,2024-01-05 22:00:00,SHIPPED,SOUTH
185,143.0,2024-03-05 18:00:00,PLACED,SOUTH
186,188.0,2024-11-29 06:00:00,CANCELLED,NORTH
187,135.0,2025-11-17 15:00:00,RETURNED,EAST
188,306.0,2025-02-01 19:00:00,CANCELLED,NORTH
189,179.0,16-03-2024,RETURNED,SOUTH
190,,2025-11-20 22:00:00,DELIVERED,NORTH
191,345.0,2024-05-17 10:00:00,PLACED,SOUTH
192,157.0,2024-04-29 05:00:00,DELIVERED,SOUTH
193,262.0,2025-02-01 13:00:00,RETURNED,SOUTH
194,295.0,2025-01-27 13:00:00,SHIPPED,WEST
195,326.0,2025-07-04 22:00:00,SHIPPED,SOUTH
196,251.0,2024-10-22 04:00:00,SHIPPED,EAST
197,432.0,2025-04-06 19:00:00,PLACED,EAST
198,,2024-01-10 15:00:00,SHIPPED,SOUTH
199,418.0,2025-01-28 17:00:00,RETURNED,WEST
200,210.0,2025-05-18 13:00:00,CANCELLED,WEST
201,86.0,2024-03-25 18:00:00,PLACED,SOUTH
202,150.0,2024-02-03 08:00:00,SHIPPED,EAST
203,87.0,2025-04-13 18:00:00,CANCELLED,NORTH
204,294.0,2024-04-26 08:00:00,RETURNED,EAST
205,278.0,2024-02-12 23:00:00,CANCELLED,SOUTH
206,218.0,2024-04-14 23:00:00,SHIPPED,EAST
207,448.0,2024-02-03 14:00:00,DELIVERED,EAST
208,442.0,2024-03-30 14:00:00,PLACED,SOUTH
209,108.0,2025-08-25 22:00:00,DELIVERED,WEST
210,85.0,2025-09-22 04:00:00,SHIPPED,SOUTH
211,413.0,2024-03-01 18:00:00,DELIVERED,EAST
212,306.0,2025-07-05 05:00:00,DELIVERED,EAST
213,149.0,2025-08-09 08:00:00,RETURNED,NORTH
214,70.0,2025-02-25 01:00:00,DELIVERED,SOUTH
215,360.0,2024-05-15 07:00:00,SHIPPED,EAST
216,425.0,2024-09-10 21:00:00,CANCELLED,WEST
217,73.0,2025-08-14 20:00:00,DELIVERED,WEST
218,193.0,2025-04-07 02:00:00,PLACED,WEST
219,264.0,2024-10-11 22:00:00,DELIVERED,WEST
220,487.0,2025-05-14 10:00:00,RETURNED,NORTH
221,445.0,2024-04-05 23:00:00,CANCELLED,EAST
222,436.0,2024-03-05 17:00:00,CANCELLED,SOUTH
223,,2025-03-15 06:00:00,CANCELLED,EAST
224,166.0,2024-10-17 10:00:00,RETURNED,SOUTH
225,,2025-05-11 10:00:00,PLACED,NORTH
226,51.0,2025-10-03 14:00:00,PLACED,NORTH
227,476.0,2024-06-10 14:00:00,CANCELLED,NORTH
228,491.0,2025-03-14 06:00:00,SHIPPED,EAST
229,82.0,2024-10-07 02:00:00,DELIVERED,EAST
230,43.0,2025-01-15 21:00:00,SHIPPED,NORTH
231,203.0,2025-10-02 09:00:00,SHIPPED,WEST
232,336.0,2024-04-03 22:00:00,PLACED,NORTH
233,110.0,2025-05-03 02:00:00,SHIPPED,SOUTH
234,266.0,2025-11-27 14:00:00,PLACED,NORTH
235,357.0,2024-12-17 03:00:00,CANCELLED,SOUTH
236,245.0,2024-03-13 07:00:00,CANCELLED,NORTH
237,375.0,2024-04-14 03:00:00,DELIVERED,EAST
238,452.0,2024-11-02 04:00:00,CANCELLED,SOUTH
239,329.0,2025-11-24 04:00:00,PLACED,NORTH
240,313.0,2025-10-27 05:00:00,CANCELLED,EAST
241,370.0,2024-08-06 20:00:00,SHIPPED,WEST
242,316.0,2025-03-29 06:00:00,PLACED,NORTH
243,72.0,2024-05-06 18:00:00,CANCELLED,EAST
244,494.0,2025-03-15 10:00:00,SHIPPED,SOUTH
245,142.0,2025-10-22 02:00:00,SHIPPED,EAST
246,399.0,2024-01-28 21:00:00,DELIVERED,SOUTH
247,266.0,2025-09-13 16:00:00,SHIPPED,WEST
248,152.0,2025-10-23 01:00:00,SHIPPED,WEST
249,198.0,2024-04-25 07:00:00,CANCELLED,NORTH
250,271.0,2024-01-13 11:00:00,DELIVERED,SOUTH
251,199.0,2025-08-05 13:00:00,DELIVERED,SOUTH
252,391.0,2025-04-27 02:00:00,PLACED,NORTH
253,8.0,2024-09-25 06:00:00,PLACED,NORTH
254,486.0,2025-02-11 16:00:00,DELIVERED,WEST
255,217.0,2025-02-15 02:00:00,RETURNED,SOUTH
256,143.0,2024-03-26 09:00:00,PLACED,SOUTH
257,499.0,2024-06-08 17:00:00,DELIVERED,WEST
258,,2025-10-11 20:00:00,PLACED,EAST
259,358.0,2025-03-23 23:00:00,SHIPPED,NORTH
260,126.0,10-10-2024,PLACED,WEST
261,314.0,2025-09-15 01:00:00,DELIVERED,SOUTH
262,62.0,2024-01-13 22:00:00,SHIPPED,NORTH
263,84.0,2025-05-23 11:00:00,RETURNED,EAST
264,86.0,2025-01-15 04:00:00,DELIVERED,NORTH
265,395.0,2024-01-31 10:00:00,CANCELLED,EAST
266,269.0,2024-03-06 08:00:00,RETURNED,NORTH
267,255.0,2025-04-11 16:00:00,DELIVERED,NORTH
268,256.0,2025-08-03 05:00:00,DELIVERED,SOUTH
269,131.0,2024-04-15 18:00:00,PLACED,SOUTH
270,380.0,2025-06-05 00:00:00,PLACED,NORTH
271,126.0,2024-02-17 15:00:00,DELIVERED,WEST
272,472.0,2024-06-02 05:00:00,PLACED,WEST
273,115.0,2024-11-25 07:00:00,CANCELLED,EAST
274,139.0,2024-03-20 18:00:00,DELIVERED,NORTH
275,258.0,2025-11-20 01:00:00,SHIPPED,SOUTH
276,412.0,2025-06-12 01:00:00,CANCELLED,NORTH
277,450.0,2025-04-21 09:00:00,DELIVERED,EAST
278,45.0,2025-07-20 14:00:00,PLACED,EAST
279,103.0,2024-10-25 18:00:00,DELIVERED,SOUTH
280,238.0,2025-01-12 18:00:00,CANCELLED,SOUTH
281,376.0,2025-07-13 07:00:00,SHIPPED,NORTH
282,478.0,2025-02-23 00:00:00,SHIPPED,EAST
283,326.0,2024-01-10 10:00:00,PLACED,WEST
284,435.0,27-03-2025,SHIPPED,SOUTH
285,215.0,2025-05-18 01:00:00,SHIPPED,EAST
286,48.0,2024-02-14 07:00:00,RETURNED,WEST
287,359.0,2025-01-16 14:00:00,PLACED,NORTH
288,259.0,2024-05-16 20:00:00,CANCELLED,NORTH
289,304.0,2025-08-04 01:00:00,CANCELLED,SOUTH
290,122.0,2024-10-25 08:00:00,DELIVERED,WEST
291,,2024-11-30 10:00:00,CANCELLED,EAST
292,120.0,2024-03-17 06:00:00,SHIPPED,NORTH
293,80.0,2024-04-18 05:00:00,CANCELLED,WEST
294,161.0,2025-02-20 03:00:00,RETURNED,EAST
295,494.0,2024-07-31 14:00:00,DELIVERED,WEST
296,136.0,2024-05-02 02:00:00,SHIPPED,EAST
297,424.0,2025-09-09 01:00:00,SHIPPED,EAST
298,76.0,2024-04-03 22:00:00,SHIPPED,EAST
299,203.0,2025-06-09 01:00:00,DELIVERED,EAST
300,420.0,2024-06-27 00:00:00,CANCELLED,WEST
301,285.0,2025-07-17 07:00:00,PLACED,WEST
302,53.0,04-03-2024,PLACED,NORTH
303,426.0,2024-08-15 04:00:00,SHIPPED,WEST
304,191.0,2025-10-07 20:00:00,PLACED,EAST
305,470.0,2024-03-17 00:00:00,PLACED,SOUTH
306,463.0,2025-10-23 14:00:00,SHIPPED,NORTH
307,464.0,2024-12-05 03:00:00,PLACED,WEST
308,26.0,2024-06-21 18:00:00,CANCELLED,WEST
309,255.0,2024-01-31 12:00:00,CANCELLED,SOUTH
310,182.0,2024-08-07 05:00:00,DELIVERED,EAST
311,229.0,2024-06-01 01:00:00,RETURNED,SOUTH
312,332.0,2024-10-29 15:00:00,CANCELLED,WEST
313,32.0,2024-03-30 08:00:00,CANCELLED,SOUTH
314,215.0,2024-07-23 20:00:00,RETURNED,SOUTH
315,323.0,2025-07-10 00:00:00,CANCELLED,EAST
316,246.0,2025-07-11 15:00:00,DELIVERED,EAST
317,199.0,2024-10-03 05:00:00,PLACED,EAST
318,306.0,2024-08-12 00:00:00,DELIVERED,NORTH
319,415.0,2025-04-28 16:00:00,DELIVERED,SOUTH
320,499.0,2024-06-12 03:00:00,SHIPPED,SOUTH
321,137.0,2025-06-30 23:00:00,PLACED,SOUTH
322,295.0,2025-02-01 11:00:00,SHIPPED,SOUTH
323,122.0,2025-08-29 10:00:00,DELIVERED,NORTH
324,361.0,2024-12-26 18:00:00,RETURNED,SOUTH
325,289.0,2024-07-11 15:00:00,RETURNED,EAST
326,90.0,2025-05-17 01:00:00,PLACED,NORTH
327,120.0,2025-09-08 07:00:00,PLACED,WEST
328,1.0,2024-12-05 19:00:00,SHIPPED,SOUTH
329,175.0,2024-06-30 10:00:00,PLACED,NORTH
330,76.0,2025-08-23 22:00:00,SHIPPED,NORTH
331,434.0,2025-06-22 11:00:00,PLACED,EAST
332,361.0,22-10-2025,RETURNED,NORTH
333,173.0,2024-11-05 10:00:00,SHIPPED,SOUTH
334,375.0,2025-03-23 20:00:00,CANCELLED,EAST
335,90.0,2025-07-29 22:00:00,RETURNED,EAST
336,115.0,2025-11-12 18:00:00,SHIPPED,WEST
337,158.0,2024-10-28 04:00:00,SHIPPED,NORTH
338,486.0,2025-08-09 12:00:00,RETURNED,NORTH
339,94.0,2025-09-08 10:00:00,RETURNED,SOUTH
340,328.0,2025-08-02 03:00:00,CANCELLED,SOUTH
341,170.0,2024-03-20 07:00:00,DELIVERED,EAST
342,86.0,2025-10-13 02:00:00,DELIVERED,WEST
343,6.0,2024-09-28 06:00:00,SHIPPED,NORTH
344,180.0,2024-09-19 03:00:00,PLACED,NORTH
345,198.0,2025-03-24 23:00:00,CANCELLED,SOUTH
346,453.0,2025-02-27 15:00:00,CANCELLED,EAST
347,280.0,2025-01-19 03:00:00,CANCELLED,SOUTH
348,84.0,2025-04-07 02:00:00,PLACED,EAST
349,11.0,2024-11-22 08:00:00,PLACED,NORTH
350,176.0,2024-06-23 12:00:00,SHIPPED,NORTH
351,281.0,2024-04-05 10:00:00,RETURNED,WEST
352,361.0,2024-02-01 13:00:00,SHIPPED,WEST
353,81.0,2024-02-24 03:00:00,DELIVERED,SOUTH
354,499.0,2024-07-13 13:00:00,RETURNED,EAST
355,339.0,2024-10-15 09:00:00,SHIPPED,NORTH
356,26.0,2025-02-06 18:00:00,RETURNED,WEST
357,79.0,2024-02-25 11:00:00,PLACED,WEST
358,45.0,2024-10-28 21:00:00,RETURNED,WEST
359,103.0,2024-04-09 00:00:00,SHIPPED,SOUTH
360,,2024-10-25 02:00:00,CANCELLED,NORTH
361,158.0,2025-02-11 15:00:00,CANCELLED,EAST
362,47.0,2025-10-19 17:00:00,CANCELLED,SOUTH
363,190.0,2025-01-25 11:00:00,SHIPPED,WEST
364,23.0,2024-09-26 14:00:00,CANCELLED,EAST
365,116.0,2024-10-02 18:00:00,PLACED,SOUTH
366,386.0,2025-11-14 03:00:00,PLACED,EAST
367,414.0,2025-07-08 13:00:00,RETURNED,SOUTH
368,284.0,2024-03-03 12:00:00,RETURNED,WEST
369,495.0,2025-07-02 21:00:00,CANCELLED,SOUTH
370,244.0,2024-11-02 02:00:00,CANCELLED,NORTH
371,258.0,2025-08-07 16:00:00,RETURNED,SOUTH
372,62.0,2025-04-04 05:00:00,SHIPPED,SOUTH
373,414.0,2024-07-16 04:00:00,PLACED,WEST
374,41.0,2025-11-30 13:00:00,SHIPPED,SOUTH
375,428.0,2025-09-01 08:00:00,DELIVERED,NORTH
376,45.0,2025-02-01 17:00:00,CANCELLED,EAST
377,439.0,2024-10-09 16:00:00,CANCELLED,NORTH
378,403.0,2025-09-30 18:00:00,RETURNED,WEST
379,58.0,2025-02-28 04:00:00,SHIPPED,NORTH
380,474.0,2024-04-18 18:00:00,PLACED,EAST
381,445.0,2025-07-02 11:00:00,CANCELLED,EAST
382,197.0,2025-11-01 15:00:00,RETURNED,WEST
383,20.0,2024-06-25 08:00:00,CANCELLED,SOUTH
384,317.0,2025-09-15 21:00:00,CANCELLED,NORTH
385,,2024-12-05 22:00:00,SHIPPED,NORTH
386,382.0,2025-05-01 08:00:00,DELIVERED,NORTH
387,173.0,2024-11-06 09:00:00,DELIVERED,WEST
388,440.0,2024-04-10 07:00:00,SHIPPED,EAST
389,499.0,2025-03-29 10:00:00,DELIVERED,WEST
390,310.0,2025-10-23 02:00:00,SHIPPED,WEST
391,109.0,2025-02-20 23:00:00,CANCELLED,EAST
392,421.0,2024-02-27 16:00:00,SHIPPED,NORTH
393,160.0,2025-06-02 12:00:00,SHIPPED,NORTH
394,89.0,2024-07-16 06:00:00,PLACED,SOUTH
395,17.0,2025-04-12 01:00:00,DELIVERED,SOUTH
396,141.0,2025-01-12 14:00:00,RETURNED,WEST
397,326.0,2024-05-06 21:00:00,PLACED,SOUTH
398,191.0,2025-05-15 19:00:00,CANCELLED,SOUTH
399,492.0,2025-04-30 18:00:00,RETURNED,EAST
400,177.0,2024-06-16 08:00:00,PLACED,EAST
401,15.0,2025-01-30 01:00:00,SHIPPED,SOUTH
402,439.0,2024-08-14 20:00:00,SHIPPED,SOUTH
403,138.0,2025-10-29 13:00:00,RETURNED,NORTH
404,443.0,2025-11-29 00:00:00,CANCELLED,SOUTH
405,332.0,2024-06-26 19:00:00,PLACED,SOUTH
406,130.0,2025-09-14 09:00:00,DELIVERED,WEST
407,459.0,2025-01-20 11:00:00,CANCELLED,EAST
408,112.0,2025-04-22 09:00:00,RETURNED,WEST
409,300.0,2024-04-14 00:00:00,RETURNED,EAST
410,288.0,2025-10-24 19:00:00,RETURNED,EAST
411,153.0,2025-12-01 03:00:00,CANCELLED,NORTH
412,173.0,2024-10-10 20:00:00,DELIVERED,EAST
413,134.0,2025-11-02 22:00:00,DELIVERED,SOUTH
414,77.0,2025-06-13 07:00:00,PLACED,WEST
415,339.0,2024-11-23 21:00:00,SHIPPED,NORTH
416,336.0,2025-05-24 09:00:00,DELIVERED,WEST
417,208.0,2025-02-01 23:00:00,PLACED,SOUTH
418,176.0,2024-08-15 21:00:00,RETURNED,WEST
419,465.0,2025-11-18 11:00:00,RETURNED,EAST
420,433.0,2024-06-23 21:00:00,RETURNED,SOUTH
421,151.0,2024-04-09 15:00:00,SHIPPED,EAST
422,,2025-07-26 05:00:00,DELIVERED,NORTH
423,114.0,2024-12-29 07:00:00,DELIVERED,WEST
424,404.0,2024-12-05 11:00:00,DELIVERED,EAST
425,238.0,2024-04-30 15:00:00,PLACED,NORTH
426,242.0,2024-07-18 16:00:00,PLACED,WEST
427,272.0,2024-11-01 13:00:00,PLACED,SOUTH
428,71.0,2024-07-24 10:00:00,CANCELLED,WEST
429,74.0,2024-11-19 22:00:00,SHIPPED,NORTH
430,250.0,2024-12-06 20:00:00,SHIPPED,EAST
431,325.0,2024-02-29 00:00:00,CANCELLED,EAST
432,108.0,2024-06-21 18:00:00,SHIPPED,WEST
433,403.0,2024-03-31 04:00:00,RETURNED,WEST
434,325.0,2025-03-15 12:00:00,CANCELLED,WEST
435,197.0,2024-01-05 01:00:00,RETURNED,SOUTH
436,375.0,2025-01-17 00:00:00,DELIVERED,SOUTH
437,10.0,2025-11-23 00:00:00,SHIPPED,SOUTH
438,356.0,18-05-2025,SHIPPED,NORTH
439,197.0,2025-05-30 18:00:00,DELIVERED,SOUTH
440,34.0,2024-02-16 09:00:00,DELIVERED,WEST
441,373.0,2025-06-16 19:00:00,RETURNED,EAST
442,223.0,2024-05-17 10:00:00,CANCELLED,EAST
443,385.0,2024-07-11 05:00:00,CANCELLED,NORTH
444,117.0,2024-08-17 23:00:00,SHIPPED,SOUTH
445,376.0,2024-01-23 18:00:00,RETURNED,SOUTH
446,64.0,2025-01-10 22:00:00,PLACED,WEST
447,449.0,2025-10-17 08:00:00,RETURNED,NORTH
448,305.0,2024-02-19 21:00:00,PLACED,NORTH
449,25.0,2024-04-28 13:00:00,CANCELLED,WEST
450,64.0,2025-07-14 08:00:00,CANCELLED,SOUTH
451,106.0,2025-10-07 00:00:00,DELIVERED,WEST
452,339.0,2024-04-13 21:00:00,RETURNED,EAST
453,319.0,2025-09-12 22:00:00,SHIPPED,WEST
454,426.0,2024-04-17 16:00:00,RETURNED,NORTH
455,145.0,2024-04-26 03:00:00,CANCELLED,SOUTH
456,312.0,2024-07-23 08:00:00,RETURNED,SOUTH
457,,2025-02-23 09:00:00,SHIPPED,NORTH
458,281.0,2025-05-23 06:00:00,CANCELLED,EAST
459,121.0,2024-01-03 00:00:00,PLACED,NORTH
460,428.0,2025-08-10 21:00:00,CANCELLED,SOUTH
461,487.0,2024-04-02 16:00:00,PLACED,NORTH
462,464.0,2024-09-19 20:00:00,SHIPPED,WEST
463,152.0,2024-09-27 14:00:00,PLACED,NORTH
464,417.0,2024-06-27 01:00:00,DELIVERED,EAST
465,411.0,28-09-2024,CANCELLED,NORTH
